Date,Open,High,Low,Close,Adj Close,Volume
18-03-05,175.210007,177.740005,174.520004,176.820007,175.525208,28401400
18-03-06,177.910004,178.25,176.130005,176.669998,175.376297,23788500
18-03-07,174.940002,175.850006,174.270004,175.029999,173.748306,31703500
18-03-08,175.479996,177.119995,175.070007,176.940002,175.644318,23774100
18-03-09,177.960007,180,177.389999,179.979996,178.662048,32185200
18-03-12,180.289993,182.389999,180.210007,181.720001,180.389313,32207100
18-03-13,182.589996,183.5,179.240005,179.970001,178.65213,31693500
18-03-14,180.320007,180.520004,177.809998,178.440002,177.133331,29368400
18-03-15,178.5,180.240005,178.070007,178.649994,177.341782,22743800
18-03-16,178.649994,179.119995,177.619995,178.020004,176.716415,39404700
18-03-19,177.320007,177.470001,173.660004,175.300003,174.016342,33446800
18-03-20,175.240005,176.800003,174.940002,175.240005,173.956772,19649400
18-03-21,175.039993,175.089996,171.259995,171.270004,170.015839,36338100
18-03-22,170,172.679993,168.600006,168.850006,167.613556,41490800
18-03-23,168.389999,169.919998,164.940002,164.940002,163.732193,41028800
18-03-26,168.070007,173.100006,166.440002,172.770004,171.504868,37541200
18-03-27,173.679993,175.149994,166.919998,168.339996,167.1073,40922600
18-03-28,167.25,170.020004,165.190002,166.479996,165.26091,41668500
18-03-29,167.809998,171.75,166.899994,167.779999,166.551392,38398500
18-04-02,166.639999,168.940002,164.470001,166.679993,165.459442,37586800
18-04-03,167.639999,168.75,164.880005,168.389999,167.156921,30278000
18-04-04,164.880005,172.009995,164.770004,171.610001,170.353363,34605500
18-04-05,172.580002,174.229996,172.080002,172.800003,171.534637,26933200
18-04-06,170.970001,172.479996,168.199997,168.380005,167.147018,35005300
18-04-09,169.880005,173.089996,169.850006,170.050003,168.804779,29017700
18-04-10,173,174,171.529999,173.25,171.981339,28408600
18-04-11,172.229996,173.919998,171.699997,172.440002,171.177277,22431600
18-04-12,173.410004,175,173.039993,174.139999,172.864822,22889300
18-04-13,174.779999,175.839996,173.850006,174.729996,173.4505,25124300
18-04-16,175.029999,176.190002,174.830002,175.820007,174.532532,21578400
18-04-17,176.490005,178.940002,176.410004,178.240005,176.934799,26509000
18-04-18,177.809998,178.820007,176.880005,177.839996,176.53772,20754500
18-04-19,173.759995,175.389999,172.660004,172.800003,171.534637,34808800
18-04-20,170.600006,171.220001,165.429993,165.720001,164.50647,65491100
18-04-23,166.830002,166.919998,164.089996,165.240005,164.029999,36515500
18-04-24,165.669998,166.330002,161.220001,162.940002,161.746841,33692000
18-04-25,162.619995,165.419998,162.410004,163.649994,162.45163,28382100
18-04-26,164.119995,165.729996,163.369995,164.220001,163.017471,27963000
18-04-27,164,164.330002,160.630005,162.320007,161.131378,35655800
18-04-30,162.130005,167.259995,161.839996,165.259995,164.049835,42427400
